temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum,year,month,day,id
28.3,8.6,18.3,0.0,0.0,24.1,26.93,2024,3,5,"aa1d3198-70be-4fe9-adcb-83f4585b8ee7"
29.3,11.5,19.7,0.0,0.0,23.4,26.54,2024,3,6,"03ce443c-7b4d-4f96-af6d-3355eb3dba2d"
31.6,9.1,19.7,0.0,0.0,27.2,27.16,2024,3,7,"fb2bfdbd-4c9b-4b3a-8622-b748d88d0526"
32.8,6.8,19.4,0.0,0.0,19.9,27.54,2024,3,8,"dc87e47d-3129-44b9-abd2-cffcb727039b"
31.5,8.3,19.4,0.0,0.0,25.3,27.6,2024,3,9,"a774a884-456c-4eb3-b994-b0f9530998e6"
29.8,8.5,18.0,0.0,0.0,29.7,26.67,2024,3,10,"5d1ea3de-835d-4361-a73d-a1b00cb77b44"
29.5,9.8,18.9,0.0,0.0,22.3,25.35,2024,3,11,"94797b8e-0916-47f0-9bc5-086001b2333c"
27.8,9.1,18.9,0.0,0.0,20.2,24.9,2024,3,12,"0b684fba-4b54-4154-85b6-4d8b7359a177"
29.0,9.9,19.1,0.0,0.0,25.8,25.36,2024,3,13,"f819f0f4-2b37-4bf5-8c72-60c41bb3b5cf"
29.5,9.7,19.9,0.0,0.0,30.0,27.09,2024,3,14,"e4fdf5e3-53ed-4291-aa1a-e9846078444b"
29.4,8.4,19.5,0.0,0.0,24.9,26.79,2024,3,15,"174d4279-4c9d-4bfd-8b82-73363b8b2fab"
29.6,11.9,20.2,0.0,0.0,27.4,26.75,2024,3,16,"e3396624-5e70-448f-a5b8-aeecaceb12ea"
30.1,10.2,20.1,0.0,0.0,18.7,22.61,2024,3,17,"57bc1102-715e-42d4-ad6e-b771a8ad8dff"
30.3,11.3,20.9,0.0,0.0,18.7,27.0,2024,3,18,"ded253dc-e61a-4d30-b5d9-385fa17e06da"
28.0,14.7,20.9,0.0,0.0,16.8,22.56,2024,3,19,"34e3df0e-1b28-4e8c-afd6-3f11a0628343"
29.2,11.9,21.2,0.0,0.0,24.0,24.52,2024,3,20,"0d5acc0c-d9ee-4027-9147-8e37c56e4fc6"
29.5,10.9,20.5,0.0,0.0,23.0,27.05,2024,3,21,"a3e810dc-d8c5-461f-9431-e9bb5ca7bcea"
31.4,10.0,20.5,0.0,0.0,24.6,28.29,2024,3,22,"aab460a8-82d2-44c0-b07d-098bcf989e84"
29.4,11.2,19.6,0.0,0.0,30.2,27.59,2024,3,23,"62e327cc-f1eb-4de2-84e2-43d434006a9d"
31.2,6.8,19.1,0.0,0.0,25.6,29.31,2024,3,24,"02fd8671-0e02-434c-959c-527c33704245"
28.8,5.5,18.0,0.0,0.0,24.7,26.98,2024,3,25,"8ade075e-40e5-4383-aea0-51d985f96240"
29.9,6.4,18.3,0.0,0.0,23.7,29.03,2024,3,26,"fafbb7d7-1588-43f8-a783-0b2f9f1bfec6"
29.7,6.1,18.6,0.0,0.0,29.4,29.96,2024,3,27,"7b4bec00-76b3-42de-9085-1c192a1863b6"
28.2,8.5,17.4,0.0,0.0,26.6,27.86,2024,3,28,"d0b48ce3-9f65-48b3-97ea-b519adb69940"
29.4,8.1,18.6,0.0,0.0,29.6,29.07,2024,3,29,"8ae7e71c-a780-4384-9913-9de665d0facb"
29.5,10.4,19.6,0.0,0.0,30.2,28.63,2024,3,30,"180325b6-4783-47b8-b32b-eb294e9f7160"
30.3,11.3,20.3,0.0,0.0,23.1,26.0,2024,3,31,"f355ea88-11fb-43e4-8436-c97798772cf8"
30.9,12.0,21.7,0.0,0.0,21.6,26.66,2024,5,1,"b406fa21-e7a7-4049-866f-da6797253dff"
30.6,13.2,21.9,0.0,0.0,12.7,26.53,2024,5,2,"877bf6d6-1ddc-451b-a611-4ff4829c0b89"
32.5,13.1,22.2,0.0,0.0,26.5,28.07,2024,5,3,"d0164429-1078-4806-b77f-288ac1edf5fd"
32.7,12.3,22.1,0.0,0.0,21.5,27.55,2024,5,4,"b1976925-c170-4348-afb2-adc886d1b610"
31.8,13.2,22.4,0.0,0.0,21.6,26.48,2024,5,5,"a0318f48-3305-4556-bc78-bdf67f20d5aa"
32.4,13.3,22.9,0.0,0.0,14.4,26.54,2024,5,6,"9174b6c4-afb0-4318-9df8-2fda7c60d133"
33.5,13.4,23.1,0.1,1.0,29.1,26.62,2024,5,7,"3f55bde9-77d5-4b9c-8444-66c50eb09616"
32.2,14.0,23.1,0.0,0.0,22.5,26.35,2024,5,8,"686307ea-ffcd-4375-80cc-255658f627ac"
33.5,15.0,24.3,0.3,1.0,20.9,25.83,2024,5,9,"43e3361f-095a-4dd3-a652-904e25a0f824"
34.0,15.5,24.5,0.0,0.0,22.3,27.34,2024,5,10,"35dc734b-e68a-49c2-924b-e76e94c1312e"
33.9,16.0,24.3,0.0,0.0,20.2,27.44,2024,5,11,"6bb2ab4c-35da-4031-a2a9-7f53429dde1f"
32.5,14.6,23.6,0.0,0.0,27.1,26.42,2024,5,12,"8aea8862-1e98-4a15-a905-02d8789bb9e8"
32.1,14.1,22.7,0.4,2.0,22.1,26.32,2024,5,13,"5775fb10-b136-4cac-a1ff-07365b95851f"
31.9,14.4,23.3,0.0,0.0,15.6,27.44,2024,5,14,"a2f8cfeb-2751-41e9-ac38-8c2b4b6d9e39"
31.6,14.7,23.0,0.0,0.0,21.1,26.02,2024,5,15,"3b7f62f4-6717-4334-82ff-24ac0c0a7a30"
32.6,13.5,22.7,0.5,1.0,21.1,26.78,2024,5,16,"e63cc1b4-5641-4cf6-a3d9-c78f6b78a990"
33.2,14.9,23.2,0.0,0.0,24.5,26.14,2024,5,17,"207f94c4-4d60-4408-8d3f-7126d1f0080c"
32.8,15.4,23.2,1.0,1.0,27.2,26.6,2024,5,18,"d7522615-0c46-471a-99e0-fd4a20505951"
30.9,16.4,22.9,0.3,2.0,23.5,27.85,2024,5,19,"5da57119-746b-43ca-8676-da3a14d09360"
32.9,14.1,23.9,0.0,0.0,25.0,29.13,2024,5,20,"0f88d6bf-a2cb-4f66-ac7a-943ec90d3624"
32.2,15.6,24.0,0.0,0.0,20.4,30.42,2024,5,21,"8f5bb525-3584-4779-a40b-0834c11681a4"
32.6,15.7,23.2,1.7,4.0,19.8,26.95,2024,5,22,"1e85ba97-b64b-4efe-8d5b-2a69d52c44c4"
32.6,15.0,23.7,0.0,0.0,12.5,26.72,2024,5,23,"78fdc69b-9e9f-4b72-97bc-196fb2f07766"
32.8,15.6,22.8,2.8,3.0,29.4,25.55,2024,5,24,"c9a348bc-6574-4120-bd86-bd6d398cf1a9"
34.1,15.1,23.4,0.2,2.0,25.5,27.89,2024,5,25,"1ffd5bbc-9d4b-4180-80ed-eb542429f089"
33.4,14.7,22.6,6.5,4.0,28.4,26.81,2024,5,26,"12e82a58-8b8f-4eba-84c2-4c05db7d919a"
33.4,15.9,23.9,0.5,1.0,23.0,27.93,2024,5,27,"97bf6abf-7c9f-433e-8a6f-9b7a1890ff2a"
31.6,15.6,23.7,0.0,0.0,21.8,28.71,2024,5,28,"d40dffd0-af7c-4622-a7eb-bca0bbed25e6"
26.7,16.3,19.5,11.5,13.0,14.8,20.85,2024,5,29,"e470c7c0-97c9-459f-9f38-7296a4c585f0"
30.1,13.4,21.7,0.2,2.0,15.4,28.03,2024,5,30,"88ca8ec9-6353-456b-9e3a-b6420fb3d3a4"
33.4,14.3,23.1,0.0,0.0,19.9,28.13,2024,5,31,"2af80620-f26c-41d2-bd1e-c5e49a3c26fe"
18.6,14.7,16.6,37.6,20.0,12.7,10.54,2024,7,1,"002dd91d-ad29-41a0-9661-9404eb600268"
22.5,14.2,17.2,13.3,7.0,10.9,23.12,2024,7,2,"dab6d0d0-082e-4b9b-86c3-75f1cc3d5074"
20.6,12.4,16.2,9.9,7.0,12.1,21.96,2024,7,3,"9668d85f-9c5b-46c1-b468-66baee988dbc"
23.1,11.1,17.1,9.3,10.0,15.7,26.03,2024,7,4,"3395d0b4-2589-44ad-994b-730fac07ab3d"
23.7,12.0,17.7,0.5,4.0,16.1,26.49,2024,7,5,"f347b20b-86b0-4a13-92ef-b618012f4963"
23.5,12.1,17.5,0.0,0.0,13.2,27.5,2024,7,6,"c9cf8b49-8e51-4bad-b91f-b7c8e0418ab9"
23.9,12.5,18.5,0.1,1.0,9.2,28.81,2024,7,7,"13005cd2-fdc0-48ae-976b-31d2c658ca6d"
25.8,14.8,19.4,0.1,1.0,17.3,27.11,2024,7,8,"630254bd-fdb9-41a5-ae18-17cd9152047d"
24.6,14.2,18.2,7.8,15.0,20.2,25.14,2024,7,9,"bad6a791-ec2f-4603-9ccf-96a69fd1ca6f"
19.4,14.4,16.5,8.0,16.0,9.4,11.69,2024,7,10,"9d06cbfd-bbc3-4312-8977-3f2551238c28"
20.3,13.9,16.6,17.4,20.0,10.8,19.34,2024,7,11,"80f08f06-1160-4b80-b579-5d6cd7b82f8c"
21.6,13.7,17.0,3.3,12.0,14.0,24.47,2024,7,12,"606c9814-fc1d-4e72-9b92-a6c8b6028af6"
22.1,12.9,16.8,12.2,10.0,13.1,24.08,2024,7,13,"69b7c798-6e25-4527-982e-2c891eb1cec9"
21.8,12.5,16.4,9.4,7.0,14.5,21.88,2024,7,14,"79ace793-694b-45eb-925c-d773b862c67b"
21.5,12.6,16.9,2.7,7.0,10.8,22.03,2024,7,15,"0d38b3b6-7a02-4618-8fb0-bfa90433b6c0"
22.3,10.9,16.5,2.5,5.0,11.3,25.42,2024,7,16,"371d3074-1983-4044-a64f-ec11b1ca35fb"
23.9,12.3,17.0,6.2,11.0,13.4,24.39,2024,7,17,"fe2971d9-cd8e-4e79-a6eb-fb8bd345bf78"
21.1,13.9,16.6,12.2,20.0,12.8,19.04,2024,7,18,"c5448f13-9d41-4174-a599-59597147dbe4"
21.2,13.6,16.8,6.3,9.0,11.5,21.88,2024,7,19,"7378af34-019e-4bbc-8092-bb1771ebf6e4"
21.2,14.1,16.8,3.0,8.0,12.9,19.07,2024,7,20,"60e599fc-b45b-4e43-9659-698d0a57e57e"
22.7,14.8,17.5,7.4,13.0,18.4,25.13,2024,7,21,"37fde57f-2ccd-458d-9899-6ab41bbf7899"
20.1,13.7,16.5,1.3,3.0,9.4,17.4,2024,7,22,"f9823a9f-286e-4fa5-8938-63157b279dba"
20.8,11.5,16.3,11.4,7.0,9.1,21.3,2024,7,23,"14b2c142-9b33-4cfe-a8fb-22b0f520a267"
20.6,12.0,16.9,7.6,10.0,13.7,19.71,2024,7,24,"7b55f524-db62-4b72-bfde-c21e40c08adf"
23.2,11.9,17.4,15.3,10.0,17.1,25.7,2024,7,25,"db6b9672-ead2-46ac-a582-0978d92236ce"
22.2,13.4,17.1,10.9,8.0,7.7,22.12,2024,7,26,"11bcdef9-c2a1-48bc-bf42-80f125c5b96b"
21.1,12.3,16.9,1.5,6.0,14.8,22.87,2024,7,27,"67159281-3ae6-4483-a031-ba8885a3df7e"
22.0,12.9,17.1,18.3,14.0,10.9,22.12,2024,7,28,"ce4a7944-fcf2-40fc-9fe9-b6bdcd774578"
23.9,14.0,18.1,19.6,14.0,16.6,26.15,2024,7,29,"04002136-089c-4255-af7c-14f7e4351faa"
21.9,15.0,17.6,7.7,15.0,12.2,23.14,2024,7,30,"6727d901-60eb-480a-a495-2f522a880184"
21.0,12.8,16.7,6.5,9.0,8.6,23.36,2024,7,31,"e934e110-986a-41fd-ad52-ebaf9c637e77"
24.2,13.7,17.6,1.4,7.0,18.9,25.21,2024,8,1,"6afcdd33-7954-45dd-8caf-c9b5dc58ca61"
20.5,13.1,16.2,5.9,7.0,12.6,19.92,2024,8,2,"1b0ababe-1ca9-4f74-bd3a-30a6455d1a23"
21.9,10.6,15.6,15.8,6.0,15.8,24.42,2024,8,3,"07af56f5-d094-4528-8b0b-0b3bb29b7c99"
22.1,11.6,16.4,5.3,7.0,10.7,25.2,2024,8,4,"2209a527-885e-4771-bc42-b27c8d67b1c5"
21.5,12.8,16.5,3.4,5.0,21.1,22.78,2024,8,5,"e0753b0e-ce2c-4c96-9701-b3e48569139f"
21.6,12.4,16.8,5.8,6.0,10.0,21.68,2024,8,6,"e3685dc3-fa26-4205-be2f-19442a298b7d"
22.6,13.4,17.3,5.7,7.0,13.8,24.08,2024,8,7,"16f3aaad-603c-4ba9-afe1-5219c20acaff"
23.9,12.9,18.0,0.3,3.0,14.8,25.25,2024,8,8,"6653833e-0376-43b1-8c87-c8b67986a275"
23.0,13.0,17.6,1.6,4.0,15.3,23.72,2024,8,9,"fdc5aff0-34cc-48fd-918a-6a5accbfce33"
22.2,13.0,16.8,10.7,4.0,14.0,22.7,2024,8,10,"fcb97900-9911-4f9b-958d-680cb6969e19"
21.0,13.6,16.3,26.7,12.0,14.7,18.41,2024,8,11,"c12e6c1e-a176-429e-b597-5bbfa55d3301"
21.8,13.2,16.8,3.9,10.0,11.2,21.87,2024,8,12,"30edeeb5-77fc-44b9-bd0a-2959057d47b2"
21.8,12.5,16.8,3.8,8.0,11.4,23.66,2024,8,13,"97abd8e4-d487-424c-b35c-c370e21493f1"
22.5,14.2,17.4,14.1,9.0,17.1,24.51,2024,8,14,"508a21f0-a89f-440b-9de4-57316609db1c"
23.5,14.2,17.4,14.7,12.0,17.7,23.45,2024,8,15,"e775635c-631c-46e0-96f7-55dc0bbe6b73"
21.5,13.5,16.9,15.2,9.0,9.2,20.29,2024,8,16,"57ac3b16-11ba-482e-be33-428bd147a563"
22.7,13.7,17.2,22.8,14.0,15.7,22.51,2024,8,17,"30ff225e-5c5e-4c8d-8780-5ce445b98665"
23.2,14.1,17.4,12.8,10.0,17.2,24.81,2024,8,18,"5ec79428-eec3-4aa4-ad94-35f5b93874a6"
23.6,13.6,17.7,0.7,5.0,20.4,24.57,2024,8,19,"8b36e15c-f16b-4afd-b3f2-1cf8e9374956"
23.9,13.8,17.7,1.1,7.0,20.1,26.5,2024,8,20,"7c78887d-a977-42a6-a2f1-ba0690e23d19"
22.7,12.8,16.7,9.1,17.0,21.6,25.48,2024,8,21,"5d5a534e-3e7d-4c1e-bccb-6ca78776e407"
22.6,11.9,16.7,1.3,5.0,16.9,23.96,2024,8,22,"bcee3174-48b9-44f3-9799-a3ee7c673dde"
20.5,13.4,16.5,8.3,10.0,11.8,17.01,2024,8,23,"4fdd1174-fd7f-453e-b7e3-b0fc3f3fda90"
22.2,14.0,17.4,2.3,6.0,10.6,24.04,2024,8,24,"6a596819-53ab-40da-a7a8-5445064a49d8"
23.3,13.3,17.2,3.1,6.0,21.4,25.29,2024,8,25,"e9cde6f1-eb6b-461e-8025-3502e4430ca0"
23.2,12.7,17.6,1.2,7.0,17.6,25.86,2024,8,26,"99f99eaf-7202-4258-8f9a-1528a5085e68"
23.0,13.0,16.9,10.0,6.0,13.4,21.96,2024,8,27,"ecec0df4-bc49-4c83-86a9-779bff20d9ae"
21.7,13.2,16.7,4.1,8.0,14.0,20.23,2024,8,28,"9372d0b0-8cec-4aa9-a764-c865e1456367"
22.5,11.9,17.0,18.9,10.0,11.2,22.8,2024,8,29,"a0ad1cc5-7118-4ab2-870f-42df3121b65d"
22.0,12.6,17.0,11.8,11.0,11.8,23.39,2024,8,30,"1d816279-ab49-42c1-94cb-7373d15564a3"
22.7,13.3,17.3,14.7,11.0,14.6,24.57,2024,8,31,"ac12f655-82d6-4387-bd0c-c1ced85b6b92"
20.8,12.2,15.6,6.1,16.0,20.6,17.07,2024,10,1,"04216768-4ce0-4746-b4f1-bd4b6dbc1aa5"
18.9,12.1,14.9,1.7,7.0,21.5,10.65,2024,10,2,"516f1d58-e5ea-4827-845a-192222f3114c"
21.8,8.9,15.1,0.2,1.0,11.9,24.2,2024,10,3,"1466e11c-5fcb-4e92-85c7-55a134d49f85"
21.2,11.4,15.6,9.0,9.0,16.3,18.83,2024,10,4,"727df3b6-2b7a-4805-a01d-a53600ffc04e"
19.4,11.8,15.4,10.3,12.0,10.5,15.07,2024,10,5,"cc73f502-bb35-4195-b4bf-3b0fbdd77bb5"
20.6,14.7,16.0,43.8,21.0,13.5,9.55,2024,10,6,"30077413-745a-4ea9-b2a9-faf6991bac12"
19.6,12.6,15.6,22.5,21.0,15.7,12.15,2024,10,7,"695d3ea7-bbf3-4f35-9c2d-7e696a6a7fd5"
19.8,13.3,15.5,4.0,8.0,12.3,14.92,2024,10,8,"e413a704-f718-479c-b6f3-4b70603a2003"
21.2,11.2,15.2,0.0,0.0,13.4,17.33,2024,10,9,"aaf05004-6870-4992-aa6c-cf588c88f80e"
20.8,8.4,14.2,0.0,0.0,15.9,25.57,2024,10,10,"ad2f2971-f57d-424f-bd1c-53703cf0223d"
19.4,6.0,12.7,0.0,0.0,14.6,25.38,2024,10,11,"1d8fb9e7-a096-4c5c-84d7-3a44d17e10ee"
19.2,6.3,12.1,0.0,0.0,25.4,23.9,2024,10,12,"54dc20fb-7b61-4411-99f1-b5ba54d5936e"
18.9,8.1,13.1,0.0,0.0,14.9,18.19,2024,10,13,"f58778cd-3103-49e1-a444-c156364544ab"
21.4,10.6,15.2,0.8,7.0,14.9,21.14,2024,10,14,"94e0430c-af26-48b6-8a33-46fdce210284"
21.7,8.3,15.2,0.0,0.0,16.1,21.61,2024,10,15,"b516a0c0-cfa2-4ced-a230-61c8b27e2c6a"
22.6,9.5,15.2,0.0,0.0,17.8,22.77,2024,10,16,"bf900565-4e57-4590-b08e-36e87a39b0f1"
20.7,9.1,14.4,0.1,1.0,18.0,23.03,2024,10,17,"17540379-39f2-43b2-ae22-f71b965770d0"
21.6,10.4,15.2,0.0,0.0,15.9,21.69,2024,10,18,"f4c33886-6935-4a75-893b-04cbbfffae3d"
22.9,12.6,16.4,2.0,13.0,21.6,18.82,2024,10,19,"01219aa5-a6a4-4a87-b18c-acb970852364"
18.1,10.6,14.3,1.2,7.0,19.0,7.61,2024,10,20,"f24b8f24-3bd9-45a8-8c86-fdb7aa09b2a2"
18.6,13.4,15.4,14.7,24.0,16.8,8.14,2024,10,21,"71f952c9-1076-4306-9c17-52132e086639"
22.7,12.6,16.7,1.1,8.0,18.8,20.07,2024,10,22,"14db6226-0a77-426e-a939-2afd4c55bba1"
21.4,10.2,14.9,0.5,5.0,23.0,22.48,2024,10,23,"ed8f786f-8b47-40ec-8370-ba3aeae21bc6"
20.8,9.9,14.3,0.0,0.0,12.7,22.19,2024,10,24,"8b3cc09b-d626-4251-a98c-26893f23739c"
21.4,9.4,14.4,0.0,0.0,18.3,23.39,2024,10,25,"c68ea248-f32a-4890-8037-95a86f8ba799"
20.8,10.5,14.5,0.3,3.0,20.1,17.16,2024,10,26,"5e20feda-2110-4dcf-9150-aaa234e5acaf"
20.4,11.8,15.0,1.9,7.0,15.2,17.88,2024,10,27,"236cee4a-9b9e-43b6-8cf4-beb166a2c73a"
19.3,10.9,14.4,1.1,8.0,14.2,18.22,2024,10,28,"0ace9b40-bea5-471d-85ae-c88444339bb5"
19.5,9.5,14.2,0.4,3.0,16.5,18.36,2024,10,29,"6cf17535-71bd-4240-b1a8-50b9c3b5a872"
21.9,9.0,15.6,0.0,0.0,15.3,20.65,2024,10,30,"8811dbf8-e21a-4b35-aad7-a728c9e6a479"
23.4,10.6,16.8,0.1,1.0,15.4,20.55,2024,10,31,"5967f36b-ae15-408a-a812-2cf8020b0c45"
24.6,9.1,16.6,0.0,0.0,14.5,20.77,2024,12,1,"c6e0defe-7721-4d43-bef3-dd88d0b5a1b4"
23.9,8.8,15.9,0.0,0.0,17.8,20.72,2024,12,2,"4593700d-f36d-4a79-b378-2f27bad88821"
22.8,8.7,15.2,0.0,0.0,15.4,20.51,2024,12,3,"c4d63bdd-62ab-4f49-9f6e-ef53996f0b69"
23.1,9.5,15.9,0.0,0.0,8.0,17.98,2024,12,4,"5994bf22-e650-419d-be95-e769567ef0ee"
24.3,9.7,17.0,0.0,0.0,13.7,18.87,2024,12,5,"81ec00f1-0ba9-4fc2-affd-fab7f37f88c5"
23.4,11.1,16.4,0.0,0.0,12.6,17.74,2024,12,6,"405f8ffe-563e-43df-80fe-ca51d1643039"
24.6,11.6,16.8,0.0,0.0,10.7,18.95,2024,12,7,"734b1c76-bf50-4941-9324-7f9cee448fad"
24.9,7.0,15.7,0.0,0.0,12.6,20.04,2024,12,8,"50ca7718-b64a-441c-9dd4-a18a027489e1"
23.8,9.2,17.2,0.0,0.0,5.0,19.19,2024,12,9,"5fdafc2a-db2a-414f-81c3-940e0af36cd1"
25.6,9.4,18.3,0.0,0.0,11.2,19.1,2024,12,10,"102fc891-172a-4fe5-998e-65a427a77918"
21.6,11.2,16.1,0.1,1.0,16.3,16.52,2024,12,11,"71490449-aad2-4e4c-869e-04e1137a74be"
24.0,7.7,15.8,0.0,0.0,6.9,19.34,2024,12,12,"bf60f3d8-ea44-4c9d-a5ec-f3d83661f0b1"
24.8,10.0,17.7,0.0,0.0,10.8,19.66,2024,12,13,"d0f611e0-29a4-4b0a-af9e-f79f7c740775"
24.9,8.6,16.9,0.0,0.0,15.0,20.05,2024,12,14,"ca7c60a4-206f-45f3-b681-0aa3ed9eaa23"
23.4,9.1,16.1,0.0,0.0,15.2,19.27,2024,12,15,"70462216-050c-42f8-954e-d251629c97ea"
23.1,8.5,15.8,0.0,0.0,11.5,19.66,2024,12,16,"094d313f-6770-426b-87bc-e1988718a87c"
21.5,8.6,14.4,0.0,0.0,13.4,18.2,2024,12,17,"dbf56d69-eb82-42e0-b73b-12a8bc2a36bf"
21.7,10.7,15.4,0.0,0.0,13.7,16.94,2024,12,18,"c11aa5a6-98b6-45bc-a4e3-8fc43c3f82fd"
21.1,12.2,15.7,0.0,0.0,14.1,14.01,2024,12,19,"9efc811d-2454-4e6e-9856-785d0fd6eea5"
19.4,10.6,14.3,0.1,1.0,16.5,14.71,2024,12,20,"132b98e4-567f-43e6-b81b-ff92f7a2b614"
19.2,10.7,14.3,1.1,7.0,12.8,13.88,2024,12,21,"68d7d78a-95da-4f0b-9808-4b26a2530bc8"
15.7,9.9,12.3,7.7,8.0,12.9,14.11,2024,12,22,"e8eda574-7b71-463f-9b26-80c7d62bc5a4"
16.9,5.9,11.9,0.0,0.0,9.9,12.1,2024,12,23,"378fbe02-f467-436f-997c-9611e653cfc0"
17.3,7.4,12.5,0.0,0.0,5.4,12.75,2024,12,24,"b849bc2a-5ed7-4cdf-8414-dd9ed2a6a357"
19.2,5.1,11.8,0.1,1.0,7.5,18.18,2024,12,25,"8d46a76d-d2d6-48f0-9adb-454cf3427e7c"
19.2,4.6,11.6,0.0,0.0,10.4,19.53,2024,12,26,"ccf85551-9352-4321-8365-440bfb793103"
22.5,4.5,12.5,0.0,0.0,9.5,20.07,2024,12,27,"7dff9985-bad9-4e66-a91c-52443e06cb6b"
23.5,4.6,13.5,0.0,0.0,12.7,20.18,2024,12,28,"c3c237dd-7989-4303-b676-a9bcaf67a23b"
23.3,5.7,14.8,0.0,0.0,11.8,20.22,2024,12,29,"25130711-546d-4c33-9429-02a5ba00bf72"
22.8,5.6,15.0,0.0,0.0,8.2,20.36,2024,12,30,"c90ec9e3-3746-4db1-b1dd-25500610ee88"
23.3,6.6,15.6,0.0,0.0,14.1,20.29,2024,12,31,"434088a4-89f2-4f6d-9961-e23bc580971c"
